category,name,address,lat,lng,자치구
mart,연서시장,서울특별시 은평구 통일로 850 (불광동),457459.367971725,193042.519283201,은평구
mart,응암시장,서울특별시 은평구 응암로 252 (응암동),454678.898500315,192738.381117433,은평구
mart,증산시장,서울특별시 은평구 증산로3길 12 (증산동),453244.229758597,191545.050373675,은평구
mart,팜스퀘어,서울특별시 은평구 불광로 20 (대조동),456379.193899276,193661.732383169,은평구
mart,홈플러스 익스프레스 갈현점,서울특별시 은평구 서오릉로 222 (갈현동),456960.687756827,191953.940215578,은평구
mart,홈플러스(주) 익스프레스 역촌점,서울특별시 은평구 서오릉로 95 (역촌동),456218.215950436,192920.728012559,은평구
mart,홈플러스(주)익스프레스 불광점,서울특별시 은평구 불광로 121 (불광동),457260.736492005,194003.88391829,은평구
mart,홈플러스(주)익스프레스 신사점,서울특별시 은평구 갈현로 10 (신사동),455177.704494531,192012.208564616,은평구
mart,홈플러스(주)익스프레스구산점,서울특별시 은평구 서오릉로 145 (구산동),456570.084566278,192563.874496397,은평구
mart,홈플러스(주)익스프레스응암점,서울특별시 은평구 응암로 247 (응암동),454664.166810326,192674.132684249,은평구
mart,(주) 이마트 신도림점,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",444978.682746138,190232.524534335,구로구
mart,(주)신세계이마트구로점,서울특별시 구로구 디지털로32길 43 (구로동),442466.813410528,190901.977946718,구로구
mart,(주)이마트 구로점,서울특별시 구로구 디지털로32길 43 (구로동),442466.813410528,190901.977946718,구로구
mart,(주)이마트에브리데이 개봉동점,서울특별시 구로구 개봉로17길 34 (개봉동),443285.606966752,187009.804317689,구로구
mart,AK PLAZA,서울특별시 구로구 구로중앙로 152 (구로동),444336.051330144,189570.360930049,구로구
mart,개봉제일시장,서울특별시 구로구 개봉로3길 51 (개봉동),442651.907780511,186968.288544829,구로구
mart,개봉프라자,서울특별시 구로구 고척로40길 19 (고척동),444433.221606826,186769.616926353,구로구
mart,고척산업용품상가,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",444186.923109714,187619.596959162,구로구
mart,고척산업용품상가,"서울특별시 구로구 중앙로3길 50 (고척동, 고척산업용품종합상가)",444186.923109714,187619.596959162,구로구
mart,고척스카이프라자,서울특별시 구로구 중앙로 64 (고척동),444629.704821749,187798.86926511,구로구
mart,고척아이파크쇼핑센터,,444045.294921843,187477.579440706,구로구
mart,공구상가일번지관리단,서울특별시 구로구 경인로54길 4 (구로동),444274.729874348,189134.15447044,구로구
mart,나인스에비뉴,서울특별시 구로구 구로중앙로 134 (구로동),444193.860003095,189682.799434964,구로구
mart,동국종합상가,서울특별시 구로구 중앙로3길 49 (고척동),444056.996752313,187718.801171032,구로구
mart,라이프공구상가,서울특별시 구로구 구로중앙로 237 (구로동),444898.367647601,188907.966108621,구로구
mart,롯데마트 구로점,서울특별시 구로구 경인로 482 (구로동),444010.738380277,188669.484398215,구로구
mart,롯데쇼핑(주) TRU구로점,"서울특별시 구로구 경인로 482 (구로동,롯데마트 지하1층)",444010.738380277,188669.484398215,구로구
mart,롯데쇼핑(주) 롯데마트 구로점,서울특별시 구로구 경인로 482 (구로동),444010.738380277,188669.484398215,구로구
mart,비엔큐홈(구로점),서울특별시 구로구 경인로 482 (구로동),444010.738380277,188669.484398215,구로구
mart,사모아종합상가,서울특별시 구로구 구일로10길 93 (구로동),443748.279289935,189052.101789082,구로구
mart,삼익쇼핑센타,서울특별시 구로구 경인로 192 (오류동),443657.614265375,186015.738369848,구로구
mart,삼익쇼핑센터,,443657.614265375,186015.738369848,구로구
mart,서울구로기계공구상가,서울특별시 구로구 구로중앙로 198 (구로동),444671.551731639,189277.761702183,구로구
mart,신도림 테크노마트,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",444978.682746138,190232.524534335,구로구
mart,애경백화점,서울특별시 구로구 구로중앙로 152 (구로동),444336.051330144,189570.360930049,구로구
mart,이랜드리테일 NC구로점,서울특별시 구로구 구로중앙로 152 (구로동),444336.051330144,189570.360930049,구로구
mart,이천일 아울렛 구로점,서울특별시 구로구 중앙로1길 36 (고척동),443997.135869884,187785.840457798,구로구
mart,이천일아울렛구로점,서울특별시 구로구 중앙로1길 36 (고척동),443997.135869884,187785.840457798,구로구
mart,일이삼전자타운,서울특별시 구로구 경인로 393-7 (고척동),443925.52468616,187826.698183821,구로구
mart,일이삼전자타운,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",443925.52468616,187826.698183821,구로구
mart,일이삼전자타운,서울특별시 구로구 중앙로1길 42 (고척동),443962.832747371,187756.919450472,구로구
mart,주식회사 현대백화점 디큐브시티,서울특별시 구로구 경인로 662 (신도림동),445157.626366229,190107.045415333,구로구
mart,중앙유통단지,서울특별시 구로구 경인로53길 15 (구로동),444306.771104527,188840.515865617,구로구
mart,홈플러스 익스프레스 개봉점,"서울특별시 구로구 경인로 319 (개봉동,외 1필지 대림프라자 101호)",443952.561879682,187158.443830013,구로구
mart,홈플러스 익스프레스 서울오류점,"서울특별시 구로구 서해안로 2293 (오류동,외 2필지)",443268.099008657,185756.174922711,구로구
mart,홈플러스(주) 신도림점,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",445250.538868558,190005.132500398,구로구
mart,(주)이마트 수색점,서울특별시 은평구 수색로 217 (수색동),37.5768441544134,126.897864109179,은평구
mart,(주)이마트 에브리데이 불광동점,서울특별시 은평구 불광로 60 (불광동),37.6096285777189,126.931323348766,은평구
mart,(주)이마트 은평점,서울특별시 은평구 은평로 111 (응암동),37.5976084568585,126.919407264288,은평구
mart,GS THE FRESH 은평가좌점,"서울특별시 은평구 가좌로 331, 1층 (신사동)",37.5937071613927,126.907658929347,은평구
mart,갈현시장,서울특별시 은평구 갈현로 300 (갈현동),37.6208596294602,126.916638346043,은평구
mart,녹번시장,,37.5978448596467,126.929721011577,은평구
mart,대호프라자상가,서울특별시 은평구 불광로 90-0 (불광동),37.6120052538064,126.932075196847,은평구
mart,롯데몰 은평,"서울특별시 은평구 통일로 1050 (진관동, 롯데몰은평점)",37.6347339328868,126.917238241913,은평구
mart,롯데쇼핑(주) 롯데슈퍼 역촌점,서울특별시 은평구 진흥로 103 (역촌동),37.6033535290856,126.921676492941,은평구
mart,롯데쇼핑(주)롯데슈퍼갈현점,서울특별시 은평구 연서로 215 (갈현동),37.6150397247482,126.918556299083,은평구
mart,롯데쇼핑(주)롯데슈퍼범서점,서울특별시 은평구 통일로 842 (불광동),37.6158579932387,126.921114196904,은평구
mart,롯데쇼핑(주)롯데슈퍼연신내점,서울특별시 은평구 통일로 867 (갈현동),37.6174773571601,126.919119685504,은평구
mart,메트로,서울특별시 은평구 통일로 856 (불광동),37.6168855896792,126.920693154169,은평구
mart,범서쇼핑,서울특별시 은평구 통일로 842 (불광동),37.6158579932387,126.921114196904,은평구
mart,불광미성상가,서울특별시 은평구 통일로 780 (불광동),37.612179960895,126.92752413053,은평구
mart,서부종합시장,서울특별시 은평구 진흥로1길 28 (역촌동),37.6002235752122,126.918171665234,은평구
mart,서부종합시장,"서울특별시 은평구 진흥로1길 28(역촌동, 아그네스 풍림아이원)",37.6002235752122,126.918171665234,은평구
mart,신세계이마트 은평점,서울특별시 은평구 은평로 111 (응암동),37.5976084568585,126.919407264288,은평구
mart,엔씨백화점 불광점,서울특별시 은평구 불광로 20 (대조동),37.6069723101583,126.928218249705,은평구
mart,역촌중앙시장,서울특별시 은평구 연서로17길 18-6 (갈현동),37.6105184449773,126.915449953301,은평구
mart,연서시장,서울특별시 은평구 통일로 850 (불광동),37.6167000770007,126.921195313493,은평구
mart,응암시장,서울특별시 은평구 응암로 252 (응암동),37.591645994962,126.91777803926,은평구
mart,증산시장,서울특별시 은평구 증산로3길 12 (증산동),37.5787095609951,126.904282745529,은평구
mart,팜스퀘어,서울특별시 은평구 불광로 20 (대조동),37.6069723101583,126.928218249705,은평구
mart,홈플러스 익스프레스 갈현점,서울특별시 은평구 서오릉로 222 (갈현동),37.6121981526779,126.908870896963,은평구
mart,홈플러스(주) 익스프레스 역촌점,서울특별시 은평구 서오릉로 95 (역촌동),37.6055165139263,126.91982783739,은평구
mart,홈플러스(주)익스프레스 불광점,서울특별시 은평구 불광로 121 (불광동),37.614917200935,126.932085938094,은평구
mart,홈플러스(주)익스프레스 신사점,서울특별시 은평구 갈현로 10 (신사동),37.5961341762311,126.90955029209,은평구
mart,홈플러스(주)익스프레스구산점,서울특별시 은평구 서오릉로 145 (구산동),37.6086839960778,126.915782930759,은평구
mart,홈플러스(주)익스프레스응암점,서울특별시 은평구 응암로 247 (응암동),37.5915127547374,126.917050714204,은평구
mart,(주) 이마트 신도림점,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",37.50422415581,126.8895337845,구로구
mart,(주)신세계이마트구로점,서울특별시 구로구 디지털로32길 43 (구로동),37.4815989061234,126.897136064366,구로구
mart,(주)이마트 구로점,서울특별시 구로구 디지털로32길 43 (구로동),37.4815989061234,126.897136064366,구로구
mart,(주)이마트에브리데이 개봉동점,서울특별시 구로구 개봉로17길 34 (개봉동),37.4889297742809,126.853116092769,구로구
mart,AK PLAZA,서울특별시 구로구 구로중앙로 152 (구로동),37.4984267805438,126.882054102895,구로구
mart,개봉제일시장,서울특별시 구로구 개봉로3길 51 (개봉동),37.4832195266789,126.852657877173,구로구
mart,개봉프라자,서울특별시 구로구 고척로40길 19 (고척동),37.4992664197813,126.850379606907,구로구
mart,고척산업용품상가,"서울특별시 구로구 경인로43길 42 (고척동, 고척산업용품상가)",37.497059044427,126.859996017962,구로구
mart,고척산업용품상가,"서울특별시 구로구 중앙로3길 50 (고척동, 고척산업용품종합상가)",37.497059044427,126.859996017962,구로구
mart,고척스카이프라자,서울특별시 구로구 중앙로 64 (고척동),37.5010509089943,126.8620159755,구로구
mart,고척아이파크쇼핑센터,,37.495781054703,126.858392424611,구로구
mart,공구상가일번지관리단,서울특별시 구로구 경인로54길 4 (구로동),37.4978692435202,126.877122080467,구로구
mart,나인스에비뉴,서울특별시 구로구 구로중앙로 134 (구로동),37.4971468928209,126.883327629581,구로구
mart,동국종합상가,서울특별시 구로구 중앙로3길 49 (고척동),37.4958897269247,126.861120035182,구로구
mart,라이프공구상가,서울특별시 구로구 구로중앙로 237 (구로동),37.5034855556487,126.874554803599,구로구
mart,롯데마트 구로점,서울특별시 구로구 경인로 482 (구로동),37.4954850859919,126.871871370213,구로구
mart,롯데쇼핑(주) TRU구로점,"서울특별시 구로구 경인로 482 (구로동,롯데마트 지하1층)",37.4954850859919,126.871871370213,구로구
mart,롯데쇼핑(주) 롯데마트 구로점,서울특별시 구로구 경인로 482 (구로동),37.4954850859919,126.871871370213,구로구
mart,비엔큐홈(구로점),서울특별시 구로구 경인로 482 (구로동),37.4954850859919,126.871871370213,구로구
mart,사모아종합상가,서울특별시 구로구 구일로10길 93 (구로동),37.493124930182,126.876202008319,구로구
mart,삼익쇼핑센타,서울특별시 구로구 경인로 192 (오류동),37.4922670663158,126.841868873048,구로구
mart,삼익쇼핑센터,,37.4922670663158,126.841868873048,구로구
mart,서울구로기계공구상가,서울특별시 구로구 구로중앙로 198 (구로동),37.50144630298,126.878740297854,구로구
mart,신도림 테크노마트,"서울특별시 구로구 새말로 97 (구로동,외 31필지)",37.50422415581,126.8895337845,구로구
mart,애경백화점,서울특별시 구로구 구로중앙로 152 (구로동),37.4984267805438,126.882054102895,구로구
mart,이랜드리테일 NC구로점,서울특별시 구로구 구로중앙로 152 (구로동),37.4984267805438,126.882054102895,구로구
mart,이천일 아울렛 구로점,서울특별시 구로구 중앙로1길 36 (고척동),37.4953512666561,126.861879129473,구로구
mart,이천일아울렛구로점,서울특별시 구로구 중앙로1길 36 (고척동),37.4953512666561,126.861879129473,구로구
mart,일이삼전자타운,서울특별시 구로구 경인로 393-7 (고척동),37.4947065861049,126.862342342241,구로구
mart,일이삼전자타운,"서울특별시 구로구 경인로 393-7 (고척동, 123전자타운)",37.4947065861049,126.862342342241,구로구
mart,일이삼전자타운,서울특별시 구로구 중앙로1길 42 (고척동),37.4950418112552,126.861552654672,구로구
mart,주식회사 현대백화점 디큐브시티,서울특별시 구로구 경인로 662 (신도림동),37.5058351087348,126.888112262504,구로구
mart,중앙유통단지,서울특별시 구로구 경인로53길 15 (구로동),37.4981544357269,126.873800949075,구로구
mart,홈플러스 익스프레스 개봉점,"서울특별시 구로구 경인로 319 (개봉동,외 1필지 대림프라자 101호)",37.4949411453658,126.85478516434,구로구
mart,홈플러스 익스프레스 서울오류점,"서울특별시 구로구 서해안로 2293 (오류동,외 2필지)",37.4887535531926,126.838941329581,구로구
mart,홈플러스(주) 신도림점,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 (신도림동)",37.5066711561831,126.886958383467,구로구
mart,녹번시장,서울시 은평구 은평로 204-4,37.5978448596467,126.929721011577,은평구
mart,대림시장,서울특별시 은평구 응암로4길 22,37.5867972937404,126.917742147878,은평구
mart,대조시장,서울 은평구 불광로 13,37.6098657792506,126.927737502693,은평구
mart,"불광시장(법인, 대표자, 관리자변경)",서울 은평구 불광로 12,37.6094967340628,126.927884751724,은평구
mart,수일시장,서울 은평구 수색로 262,37.5824978346226,126.895313021041,은평구
mart,개봉중앙시장,서울 구로구 개봉로17길 34,37.4917839337419,126.854071610666,구로구
mart,고척시장,서울 구로구 중앙로10길 7,37.5034895022417,126.862614065124,구로구
mart,고척아이파크쇼핑센터,서울 구로구 경인로43길 49,37.495781054703,126.858392424611,구로구
mart,구로시장,서울 구로구 구로동로22길 17-4,37.4896300535003,126.885619803142,구로구
mart,오류시장,서울 구로구 경인로19가길 14-1,37.496686944218,126.843788454934,구로구
mart,이마트구로점,서울 구로구 디지털로32길 43,37.4843992290119,126.897885833718,구로구
hospital,(의)열린의료재단연신내열린의원,"서울특별시 은평구 통일로 861, 범일빌딩 6층 (갈현동)",37.61980506305,126.920232187544,은평구
hospital,(의)열린의료재단은평열린의원,"서울특별시 은평구 서오릉로 145, 상원빌딩 2층 201호 (구산동)",37.611286414672,126.916477274153,은평구
hospital,21C메트로한방병원,"서울특별시 은평구 갈현로 24, 2층 201,202호 (신사동)",37.6000387980095,126.91042750122,은평구
hospital,365봄한의원,"서울특별시 은평구 통일로 626, 유림빌딩 2층 (녹번동)",37.602472019451,126.935407233318,은평구
hospital,365역촌으뜸본재활의학과의원,"서울특별시 은평구 서오릉로 64, 101,201,202호 (녹번동, 한경S타워)",37.6062367456819,126.923267742338,은평구
hospital,365이화웃는세상의원,"서울특별시 은평구 진관3로 11, 208호, 301호 (진관동, 은평뉴타운 힐데스하임)",37.6394630545503,126.918268068589,은평구
hospital,365이화웃는세상의원,"서울특별시 은평구 진관3로 11, 3층 301호 (진관동, 은평뉴타운 힐데스하임)",37.6394630545503,126.918268068589,은평구
hospital,365청추나한의원,"서울특별시 은평구 은평로 170, 상현빌딩 2층 205호 (응암동)",37.6010893852841,126.926662375326,은평구
hospital,99마취통증의학과의원,"서울특별시 은평구 연서로 265, 4층 (불광동)",37.6205082038546,126.924071579646,은평구
hospital,DMC수색신경외과의원,"서울특별시 은평구 수색로 191, 두빌191 2층 (증산동)",37.5782509235095,126.901072414948,은평구
hospital,OK부부치과의원,"서울특별시 은평구 통일로 901, 3층 (갈현동)",37.6234739751002,126.919571037774,은평구
hospital,가나다한의원,"서울특별시 은평구 연서로 265, 3층 (불광동)",37.6205098256364,126.924071577996,은평구
hospital,가로세로한의원,"서울특별시 은평구 갈현로 300, 2층 203호 (갈현동, (유)갈현상가)",37.6236089884632,126.917419430143,은평구
hospital,가인치과의원,"서울특별시 은평구 진흥로 150, 3층 (녹번동)",37.608644443479,126.926642499915,은평구
hospital,가지런한치과교정과치과의원,"서울특별시 은평구 은평로 121, 11층 (응암동)",37.6004493355977,126.921096166394,은평구
hospital,가톨릭대학교은평성모병원,서울특별시 은평구 통일로 1021 (진관동),37.6336084097269,126.916150487397,은평구
hospital,가톨릭정형외과의원,"서울특별시 은평구 응암로 308, 1층, 2층 (응암동, CM빌딩)",37.5986991732052,126.921384169108,은평구
hospital,감동플러스치과의원,"서울특별시 은평구 은평로 213, 2층 (녹번동)",37.6014356230654,126.931437038262,은평구
hospital,강변내과의원,"서울특별시 은평구 가좌로 271, 3,4층 (신사동)",37.5928477862044,126.913416898807,은평구
hospital,강변정형외과의원,"서울특별시 은평구 가좌로 271 (신사동, 2,5,6,7층)",37.5928477862044,126.913416898807,은평구
hospital,강북삼성내과의원,"서울특별시 은평구 은평로 200-1, 가동 201호 (응암동, 삼영빌딩)",37.6011336684453,126.929999928224,은평구
hospital,강북제일의원,"서울특별시 은평구 역말로 101, 토마스빌딩 2,3층 (역촌동)",37.6084440907806,126.920160287993,은평구
hospital,강석경소아과의원,서울특별시 은평구 불광로 54 (불광동),37.6118185632412,126.931481078648,은평구
hospital,강인한소아청소년과의원,"서울특별시 은평구 수색로 322, 상가2층 205, 206호 (수색동)",37.5852392546732,126.893266156093,은평구
hospital,강창원내과의원,서울특별시 은평구 통일로 721 (대조동),37.6100077607291,126.929955143523,은평구
hospital,강플란트치과의원,서울특별시 은평구 서오릉로 202 (갈현동),37.6140991395137,126.91143622773,은평구
hospital,거북이한의원,"서울특별시 은평구 연서로3길 48, 1층 (역촌동)",37.6033321175724,126.910691492288,은평구
hospital,건강그린내과의원,서울특별시 은평구 연서로 216 (대조동),37.6178000192821,126.920120155706,은평구
hospital,건강드림의원,"서울특별시 은평구 진관4로 77, 702동 114호,113호 (진관동, 상림마을)",37.646668707628,126.928443600221,은평구
hospital,경락한의원,서울특별시 은평구 통일로 912 (불광동),37.6243608115625,126.920229832558,은평구
hospital,경서외과의원,"서울특별시 은평구 은평로 11, (신사동)",37.5972329500771,126.909505495472,은평구
hospital,경희365한의원,"서울특별시 은평구 통일로 735-1, 2층 (대조동)",37.6111098550889,126.929057789017,은평구
hospital,경희다솜한의원,"서울특별시 은평구 통일로 854, 1층 (불광동)",37.6194273139588,126.921223139386,은평구
hospital,경희소금빛한의원,"서울특별시 은평구 진관2로 19, 406호 (진관동)",37.6348535294175,126.919584718281,은평구
hospital,경희솔한의원,"서울특별시 은평구 은평로 55, 2층 가호 (신사동)",37.5988873622692,126.913980738875,은평구
hospital,경희수한의원,서울특별시 은평구 진흥로 158 (녹번동),37.6088024120643,126.927119371165,은평구
hospital,경희아소한의원,"서울특별시 은평구 통일로87길 14, 2층 (갈현동)",37.6235509524309,126.918177540654,은평구
hospital,경희아이한의원,"서울특별시 은평구 진관2로 15-46, 505호 (진관동, 메트로프라자)",37.6386515578411,126.919081540985,은평구
hospital,경희약손한의원,"서울특별시 은평구 연서로 1, 2층 205호 (역촌동, 리더스파크)",37.5992561452512,126.915361951282,은평구
hospital,경희이루리한의원,"서울특별시 은평구 은평터널로 15, DMC파인시티자이 상가동 1층 203호 (수색동)",37.5846837509466,126.894019845962,은평구
hospital,경희자인한의원,"서울특별시 은평구 연서로 222 (대조동, 유니온빌딩3층)",37.6181350027991,126.920381220522,은평구
hospital,경희장수한의원,서울특별시 은평구 응암로 190 (응암동),37.5888095160902,126.917149357989,은평구
hospital,경희정한의원,"서울특별시 은평구 응암로 215, 305호 (응암동, 명남더블레스아파트2차)",37.5912237488191,126.917055760123,은평구
hospital,경희진한의원,서울특별시 은평구 갈현로 299 (갈현동),37.6234817977729,126.916818866145,은평구
hospital,경희청담한의원,"서울특별시 은평구 통일로 796 (불광동, 북한산힐스테이트7차)",37.616343199117,126.925757582129,은평구
hospital,경희청한의원,"서울특별시 은평구 은평로 93, 3층 (응암동)",37.5997853553252,126.91812679692,은평구
hospital,경희태초한의원,서울특별시 은평구 불광로 52 (불광동),37.6117919634882,126.931290715233,은평구
hospital,경희튼튼한의원,"서울특별시 은평구 은평로 200-1, 가동 3층 (응암동, 삼영빌딩)",37.601138002042,126.929711608725,은평구
hospital,경희한의원,"서울특별시 은평구 불광로 128, 배진하우스 1층 (불광동)",37.6176460421609,126.932877497548,은평구
hospital,경희허준한의원,"서울특별시 은평구 불광로 17, 2층 (대조동, 대흥빌딩)",37.6100567151863,126.928059191604,은평구
hospital,경희효인한의원,"서울특별시 은평구 연서로 274, 2층 (불광동)",37.6205752618862,126.925096849461,은평구
hospital,고경당한의원,"서울특별시 은평구 서오릉로 217, 2층 (구산동)",37.6144745945993,126.909553016243,은평구
hospital,고려마취통증의학과의원,"서울특별시 은평구 은평로 123, 203호 (응암동, 응암아네스트)",37.6005519701322,126.921519128693,은평구
hospital,고른e치과교정과치과의원,서울특별시 은평구 통일로 742 (불광동),37.6118291183667,126.929364603214,은평구
hospital,고운치과의원,"서울특별시 은평구 통일로87길 6, 2층 (갈현동)",37.6235032758682,126.919202744549,은평구
hospital,골드플러스치과의원,서울특별시 은평구 은평로 68 (신사동),37.5987638005334,126.915301473226,은평구
hospital,광재의원,"서울특별시 은평구 응암로 226-1, 1,2층 (응암동)",37.5921676953112,126.91792555607,은평구
hospital,구민내과의원,"서울특별시 은평구 서오릉로 204, 2층 (갈현동)",37.6141988951157,126.911337797744,은평구
hospital,구산메트로정형외과의원,"서울특별시 은평구 서오릉로 145, 상원빌딩 2층 의원1,의원2호 (구산동)",37.611286414672,126.916477274153,은평구
hospital,구산보건지소,서울특별시 은평구 연서로13길 29-7 (구산동),37.609737015371,126.912784158139,은평구
hospital,구산탑정형외과의원,"서울특별시 은평구 서오릉로 139, 5층 7층 (역촌동)",37.6108381553336,126.917477157083,은평구
hospital,구산한의원,"서울특별시 은평구 연서로 159, 2층 (갈현동)",37.6130540496366,126.917223496574,은평구
hospital,구세산부인과의원,서울특별시 은평구 통일로 683-1 (녹번동),37.6072494106481,126.932477922056,은평구
hospital,구자성정형외과의원,서울특별시 은평구 응암로 179 (응암동),37.588055746965,126.916384242043,은평구
hospital,구파발경희한의원,"서울특별시 은평구 진관4로 47, 708동 115호 (진관동,은평뉴타운상림마을)",37.6458511153,126.9272003501,은평구
hospital,구파발연세내과의원,"서울특별시 은평구 진관2로 29-21, 4층 401호,402호 (진관동, 드림스퀘어)",37.635741734904,126.919341649662,은평구
hospital,구파발이한의원,"서울특별시 은평구 진관2로 29-21, 309호 (진관동, 드림스퀘어)",37.6356352390345,126.919179579913,은평구
hospital,구파발정형외과의원,"서울특별시 은평구 진관2로 15-46, 9층 (진관동, 메트로프라자)",37.6386515578411,126.919081540985,은평구
hospital,굿모닝치과의원,"서울특별시 은평구 통일로 861, 5층 (갈현동, 범일빌딩)",37.61980506305,126.920232187544,은평구
hospital,굿모닝한의원,"서울특별시 은평구 통일로 741, 신흥빌딩 4층 404호 (대조동)",37.6114162444539,126.928552274386,은평구
hospital,권소아청소년과의원,"서울특별시 은평구 응암로 308, 301호 (응암동)",37.5986991732052,126.921384169108,은평구
hospital,그린미소마취통증의학과의원,"서울특별시 은평구 통일로 825, 2층 (대조동)",37.6170577040441,126.922703769186,은평구
hospital,그린치과의원,"서울특별시 은평구 갈현로 81, 3층 (역촌동)",37.6053085057319,126.910304423213,은평구
hospital,금강한의원,"서울특별시 은평구 서오릉로 196, 2층 (갈현동, 구산빌딩)",37.6138557843,126.9120408812,은평구
hospital,금두꺼비한의원,"서울특별시 은평구 통일로 721, 3층 (대조동)",37.6100115358,126.9299398504,은평구
hospital,기독한의원,"서울특별시 은평구 갈현로1길 3-1, 2층 (신사동)",37.5991168943951,126.909704893195,은평구
hospital,기분좋은연세365의원,"서울특별시 은평구 응암로 223, 2층 3층 (응암동)",37.5919761415152,126.917404688317,은평구
hospital,기쁨이샘솟는치과의원,"서울특별시 은평구 진관3로 70, 821동 2층 201, 202호 (진관동, 은평뉴타운상림마을)",37.6422598317106,126.923141080933,은평구
hospital,김가정의학과의원,"서울특별시 은평구 은평로 5, 1층 (신사동)",37.5967659204537,126.909210968391,은평구
hospital,김근만치과의원,"서울특별시 은평구 연서로 146, 601호 (대조동, 수메디컬빌딩)",37.6118256229728,126.917712097114,은평구
hospital,김기창안과의원,"서울특별시 은평구 통일로 731 , 2층  (대조동)",37.6106226649216,126.929466316371,은평구
hospital,김두천비뇨기과의원,서울특별시 은평구 수색로 264-1 (수색동),37.5826687054056,126.895056464137,은평구
hospital,김미경소아과의원,"서울특별시 은평구 진흥로 150, 2층 (녹번동)",37.6086436330171,126.926643180234,은평구
hospital,김선태치과의원,"서울특별시 은평구 응암로 215, 202호 (응암동, 명남더블레스아파트2차)",37.5912237488191,126.917055760123,은평구
hospital,김성우내과의원,"서울특별시 은평구 통일로82길 11, 2층 (불광동)",37.6208256224926,126.920381749396,은평구
hospital,김성훈가정의학과의원,서울특별시 은평구 갈현로41길 10-1 (갈현동),37.6246305120298,126.916247117462,은평구
hospital,김세영치과의원,"서울특별시 은평구 수색로14길 5-3, 3층 (수색동)",37.5818992898928,126.896625096056,은평구
hospital,김앤리내과정형외과의원,서울특별시 은평구 응암로 213 (응암동),37.591007649297,126.917124728829,은평구
hospital,김앤박마취통증의학과의원,"서울특별시 은평구 갈현로 8, 2층 (신사동)",37.5985454785523,126.910404378951,은평구
hospital,김앤유이비인후과가정의학과연합의원,서울특별시 은평구 진관4로 17   (진관동),37.6436459287601,126.922900461734,은평구
hospital,김영환내과의원,"서울특별시 은평구 은평로 219, 2층 (녹번동)",37.6014150884913,126.932074161855,은평구
hospital,김옥진치과의원,서울특별시 은평구 역말로 103 (역촌동),37.6085526275535,126.920245565301,은평구
hospital,김우요내과의원,"서울특별시 은평구 응암로 187, 2층 (응암동)",37.5887912735113,126.916704861588,은평구
hospital,김원중내과의원,서울특별시 은평구 응암로 248 (응암동),37.593986165368,126.918313189116,은평구
hospital,김윤수한의원,"서울특별시 은평구 응암로12길 8, 2층 (응암동)",37.5879145314909,126.917579139077,은평구
hospital,김일진의연세치과의원,"서울특별시 은평구 은평로 240, B107,B108호 (응암동)",37.6004214734002,126.934948113512,은평구
hospital,김장식치과의원,"서울특별시 은평구 불광로 42, 2층 (불광동)",37.6111900875374,126.930495180207,은평구
hospital,김재만내과의원,"서울특별시 은평구 응암로 179, 2층 (응암동)",37.588055746965,126.916384242043,은평구
hospital,김정균치과의원,서울특별시 은평구 은평로 152 (응암동),37.6007622093084,126.924477579992,은평구
hospital,김정일안과의원,"서울특별시 은평구 서오릉로 138, 3층 (대조동)",37.611182200293,126.917806604219,은평구
hospital,김종민치과의원,"서울특별시 은평구 통일로 821, 3층 (대조동)",37.6167964385372,126.922873599223,은평구
hospital,김지천안과의원,서울특별시 은평구 가좌로 227 (응암동),37.5901201999633,126.916907979634,은평구
hospital,김진치과의원,서울특별시 은평구 통일로 732 (불광동),37.6108951961194,126.929889754571,은평구
hospital,김치과의원,서울특별시 은평구 통일로 833 (대조동),37.6176901569588,126.921957587078,은평구
hospital,김학수정형외과의원,"서울특별시 은평구 갈현로 30, 2,3층 (신사동)",37.6005678061666,126.910475787391,은평구
hospital,김한의원,"서울특별시 은평구 갈현로 81, 1층 (역촌동, 그린빌딩)",37.6053094987188,126.910306913494,은평구
hospital,꿈나무가정의원,서울특별시 은평구 갈현로 14 (신사동),37.5991093569636,126.910455000251,은평구
hospital,나눔한의원,"서울특별시 은평구 연서로 276, 2층 (불광동)",37.62064752591,126.925249488537,은평구
hospital,나비드치과의원,서울특별시 은평구 응암로 178-1 (응암동),37.5878629874693,126.916969704203,은평구
hospital,나은성모내과의원,"서울특별시 은평구 서오릉로 166, 유풍빌딩 2층 (갈현동)",37.6128048616854,126.915228694484,은평구
hospital,나이비인후과의원,서울특별시 은평구 통일로 738 (불광동),37.611415859944,126.929406673052,은평구
hospital,나인마취통증의학과의원,"서울특별시 은평구 서오릉로 162, 3, 4층 (갈현동)",37.6126730476242,126.91535501574,은평구
